id,size
AGEID0,0
AGEID1,5
AGEID2,5
AGEID3,5
AGEID4,5
AGEID5,5
AGEID6,5
AGEID7,5
AGEID8,5
AGEID9,5
AGEID10,5
AGEID11,5
AGEID12,5
AGEID13,5
AGEID14,5
AGEID15,5
AGEID16,5
AGEID17,5
AGEID18,5
AGEID19,5
AGEID20,5
