Classifier1,Classifier2,Classifier3,Classifier4,UsingID,SWStart,SWEnd,HWDStart,HWEnd,DistType,Classifier1,Classifier2,Classifier3,Classifier4,RegenDelay,ResetAge,Percent
FGB,L,mineral,YC4_12,False,0,999,0,999,DISTID1,FGB,L,mineral,YC4_12,0,1,100
FGB,L,mineral,YC13_16,False,0,999,0,999,DISTID1,FGB,L,mineral,YC13_16,0,1,100
FGB,L,mineral,YC17_20,False,0,999,0,999,DISTID1,FGB,L,mineral,YC17_20,0,1,100
FGB,L,mineral,YC20_24,False,0,999,0,999,DISTID1,FGB,L,mineral,YC20_24,0,1,100
FGB,L,mineral,YC24_30,False,0,999,0,999,DISTID1,FGB,L,mineral,YC24_30,0,1,100
FGB,L,peat,YC6,False,0,999,0,999,DISTID1,FGB,L,peat,YC6,0,1,100
FGB,L,peat,YC10,False,0,999,0,999,DISTID1,FGB,L,peat,YC10,0,1,100
FGB,L,peat,YC12_20,False,0,999,0,999,DISTID1,FGB,L,peat,YC12_20,0,1,100
FGB,L,peat,YC4_12,False,0,999,0,999,DISTID1,FGB,L,peat,YC4_12,0,1,100
FGB,L,peat,YC13_16,False,0,999,0,999,DISTID1,FGB,L,peat,YC13_16,0,1,100
FGB,L,peat,YC17_20,False,0,999,0,999,DISTID1,FGB,L,peat,YC17_20,0,1,100
FGB,L,peat,YC20_24,False,0,999,0,999,DISTID1,FGB,L,peat,YC20_24,0,1,100
FGB,L,peat,YC24_30,False,0,999,0,999,DISTID1,FGB,L,peat,YC24_30,0,1,100
NFOC_mineral,A,mineral,YC6,False,0,999,0,999,DISTID4,OC,L,mineral,YC6,0,1,100
NFOC_mineral,A,mineral,YC10,False,0,999,0,999,DISTID4,OC,L,mineral,YC10,0,1,100
NFOC_mineral,A,mineral,YC12_20,False,0,999,0,999,DISTID4,OC,L,mineral,YC12_20,0,1,100
NFOC_mineral,A,mineral,YC4_12,False,0,999,0,999,DISTID4,OC,L,mineral,YC4_12,0,1,100
NFOC_mineral,A,mineral,YC13_16,False,0,999,0,999,DISTID4,OC,L,mineral,YC13_16,0,1,100
NFOC_mineral,A,mineral,YC17_20,False,0,999,0,999,DISTID4,OC,L,mineral,YC17_20,0,1,100
NFOC_mineral,A,mineral,YC20_24,False,0,999,0,999,DISTID4,OC,L,mineral,YC20_24,0,1,100
NFOC_mineral,A,mineral,YC24_30,False,0,999,0,999,DISTID4,OC,L,mineral,YC24_30,0,1,100
NFOC_peat,A,peat,YC6,False,0,999,0,999,DISTID4,OC,L,peat,YC6,0,1,100
NFOC_peat,A,peat,YC10,False,0,999,0,999,DISTID4,OC,L,peat,YC10,0,1,100
NFOC_peat,A,peat,YC12_20,False,0,999,0,999,DISTID4,OC,L,peat,YC12_20,0,1,100
NFOC_peat,A,peat,YC4_12,False,0,999,0,999,DISTID4,OC,L,peat,YC4_12,0,1,100
NFOC_peat,A,peat,YC13_16,False,0,999,0,999,DISTID4,OC,L,peat,YC13_16,0,1,100
NFOC_peat,A,peat,YC17_20,False,0,999,0,999,DISTID4,OC,L,peat,YC17_20,0,1,100
NFOC_peat,A,peat,YC20_24,False,0,999,0,999,DISTID4,OC,L,peat,YC20_24,0,1,100
NFOC_peat,A,peat,YC24_30,False,0,999,0,999,DISTID4,OC,L,peat,YC24_30,0,1,100
OC,L,mineral,YC6,False,0,999,0,999,DISTID1,OC,L,mineral,YC6,0,1,100
OC,L,mineral,YC10,False,0,999,0,999,DISTID1,OC,L,mineral,YC10,0,1,100
OC,L,mineral,YC12_20,False,0,999,0,999,DISTID1,OC,L,mineral,YC12_20,0,1,100
OC,L,mineral,YC4_12,False,0,999,0,999,DISTID1,OC,L,mineral,YC4_12,0,1,100
OC,L,mineral,YC13_16,False,0,999,0,999,DISTID1,OC,L,mineral,YC13_16,0,1,100
OC,L,mineral,YC17_20,False,0,999,0,999,DISTID1,OC,L,mineral,YC17_20,0,1,100
OC,L,mineral,YC20_24,False,0,999,0,999,DISTID1,OC,L,mineral,YC20_24,0,1,100
OC,L,mineral,YC24_30,False,0,999,0,999,DISTID1,OC,L,mineral,YC24_30,0,1,100
OC,L,peat,YC6,False,0,999,0,999,DISTID1,OC,L,peat,YC6,0,1,100
OC,L,peat,YC10,False,0,999,0,999,DISTID1,OC,L,peat,YC10,0,1,100
OC,L,peat,YC12_20,False,0,999,0,999,DISTID1,OC,L,peat,YC12_20,0,1,100
OC,L,peat,YC4_12,False,0,999,0,999,DISTID1,OC,L,peat,YC4_12,0,1,100
OC,L,peat,YC13_16,False,0,999,0,999,DISTID1,OC,L,peat,YC13_16,0,1,100
OC,L,peat,YC17_20,False,0,999,0,999,DISTID1,OC,L,peat,YC17_20,0,1,100
OC,L,peat,YC20_24,False,0,999,0,999,DISTID1,OC,L,peat,YC20_24,0,1,100
OC,L,peat,YC24_30,False,0,999,0,999,DISTID1,OC,L,peat,YC24_30,0,1,100
NFCBmix_mineral,A,mineral,YC6,False,0,999,0,999,DISTID4,CBmix,L,mineral,YC6,0,1,100
NFCBmix_mineral,A,mineral,YC10,False,0,999,0,999,DISTID4,CBmix,L,mineral,YC10,0,1,100
NFCBmix_mineral,A,mineral,YC12_20,False,0,999,0,999,DISTID4,CBmix,L,mineral,YC12_20,0,1,100
NFCBmix_mineral,A,mineral,YC4_12,False,0,999,0,999,DISTID4,CBmix,L,mineral,YC4_12,0,1,100
NFCBmix_mineral,A,mineral,YC13_16,False,0,999,0,999,DISTID4,CBmix,L,mineral,YC13_16,0,1,100
NFCBmix_mineral,A,mineral,YC17_20,False,0,999,0,999,DISTID4,CBmix,L,mineral,YC17_20,0,1,100
NFCBmix_mineral,A,mineral,YC20_24,False,0,999,0,999,DISTID4,CBmix,L,mineral,YC20_24,0,1,100
NFCBmix_mineral,A,mineral,YC24_30,False,0,999,0,999,DISTID4,CBmix,L,mineral,YC24_30,0,1,100
NFCBmix_peat,A,peat,YC6,False,0,999,0,999,DISTID4,CBmix,L,peat,YC6,0,1,100
NFCBmix_peat,A,peat,YC10,False,0,999,0,999,DISTID4,CBmix,L,peat,YC10,0,1,100
NFCBmix_peat,A,peat,YC12_20,False,0,999,0,999,DISTID4,CBmix,L,peat,YC12_20,0,1,100
NFCBmix_peat,A,peat,YC4_12,False,0,999,0,999,DISTID4,CBmix,L,peat,YC4_12,0,1,100
NFCBmix_peat,A,peat,YC13_16,False,0,999,0,999,DISTID4,CBmix,L,peat,YC13_16,0,1,100
NFCBmix_peat,A,peat,YC17_20,False,0,999,0,999,DISTID4,CBmix,L,peat,YC17_20,0,1,100
NFCBmix_peat,A,peat,YC20_24,False,0,999,0,999,DISTID4,CBmix,L,peat,YC20_24,0,1,100
NFCBmix_peat,A,peat,YC24_30,False,0,999,0,999,DISTID4,CBmix,L,peat,YC24_30,0,1,100
CBmix,L,mineral,YC6,False,0,999,0,999,DISTID1,CBmix,L,mineral,YC6,0,1,100
CBmix,L,mineral,YC10,False,0,999,0,999,DISTID1,CBmix,L,mineral,YC10,0,1,100
CBmix,L,mineral,YC12_20,False,0,999,0,999,DISTID1,CBmix,L,mineral,YC12_20,0,1,100
CBmix,L,mineral,YC4_12,False,0,999,0,999,DISTID1,CBmix,L,mineral,YC4_12,0,1,100
CBmix,L,mineral,YC13_16,False,0,999,0,999,DISTID1,CBmix,L,mineral,YC13_16,0,1,100
CBmix,L,mineral,YC17_20,False,0,999,0,999,DISTID1,CBmix,L,mineral,YC17_20,0,1,100
CBmix,L,mineral,YC20_24,False,0,999,0,999,DISTID1,CBmix,L,mineral,YC20_24,0,1,100
CBmix,L,mineral,YC24_30,False,0,999,0,999,DISTID1,CBmix,L,mineral,YC24_30,0,1,100
CBmix,L,peat,YC6,False,0,999,0,999,DISTID1,CBmix,L,peat,YC6,0,1,100
CBmix,L,peat,YC10,False,0,999,0,999,DISTID1,CBmix,L,peat,YC10,0,1,100
CBmix,L,peat,YC12_20,False,0,999,0,999,DISTID1,CBmix,L,peat,YC12_20,0,1,100
CBmix,L,peat,YC4_12,False,0,999,0,999,DISTID1,CBmix,L,peat,YC4_12,0,1,100
CBmix,L,peat,YC13_16,False,0,999,0,999,DISTID1,CBmix,L,peat,YC13_16,0,1,100
CBmix,L,peat,YC17_20,False,0,999,0,999,DISTID1,CBmix,L,peat,YC17_20,0,1,100
CBmix,L,peat,YC20_24,False,0,999,0,999,DISTID1,CBmix,L,peat,YC20_24,0,1,100
CBmix,L,peat,YC24_30,False,0,999,0,999,DISTID1,CBmix,L,peat,YC24_30,0,1,100
NFCmix_mineral,A,mineral,YC6,False,0,999,0,999,DISTID4,Cmix,L,mineral,YC6,0,1,100
NFCmix_mineral,A,mineral,YC10,False,0,999,0,999,DISTID4,Cmix,L,mineral,YC10,0,1,100
NFCmix_mineral,A,mineral,YC12_20,False,0,999,0,999,DISTID4,Cmix,L,mineral,YC12_20,0,1,100
NFCmix_mineral,A,mineral,YC4_12,False,0,999,0,999,DISTID4,Cmix,L,mineral,YC4_12,0,1,100
NFCmix_mineral,A,mineral,YC13_16,False,0,999,0,999,DISTID4,Cmix,L,mineral,YC13_16,0,1,100
NFCmix_mineral,A,mineral,YC17_20,False,0,999,0,999,DISTID4,Cmix,L,mineral,YC17_20,0,1,100
NFCmix_mineral,A,mineral,YC20_24,False,0,999,0,999,DISTID4,Cmix,L,mineral,YC20_24,0,1,100
NFCmix_mineral,A,mineral,YC24_30,False,0,999,0,999,DISTID4,Cmix,L,mineral,YC24_30,0,1,100
NFCmix_peat,A,peat,YC6,False,0,999,0,999,DISTID4,Cmix,L,peat,YC6,0,1,100
NFCmix_peat,A,peat,YC10,False,0,999,0,999,DISTID4,Cmix,L,peat,YC10,0,1,100
NFCmix_peat,A,peat,YC12_20,False,0,999,0,999,DISTID4,Cmix,L,peat,YC12_20,0,1,100
NFCmix_peat,A,peat,YC4_12,False,0,999,0,999,DISTID4,Cmix,L,peat,YC4_12,0,1,100
NFCmix_peat,A,peat,YC13_16,False,0,999,0,999,DISTID4,Cmix,L,peat,YC13_16,0,1,100
NFCmix_peat,A,peat,YC17_20,False,0,999,0,999,DISTID4,Cmix,L,peat,YC17_20,0,1,100
NFCmix_peat,A,peat,YC20_24,False,0,999,0,999,DISTID4,Cmix,L,peat,YC20_24,0,1,100
NFCmix_peat,A,peat,YC24_30,False,0,999,0,999,DISTID4,Cmix,L,peat,YC24_30,0,1,100
Cmix,L,mineral,YC6,False,0,999,0,999,DISTID1,Cmix,L,mineral,YC6,0,1,100
Cmix,L,mineral,YC10,False,0,999,0,999,DISTID1,Cmix,L,mineral,YC10,0,1,100
Cmix,L,mineral,YC12_20,False,0,999,0,999,DISTID1,Cmix,L,mineral,YC12_20,0,1,100
Cmix,L,mineral,YC4_12,False,0,999,0,999,DISTID1,Cmix,L,mineral,YC4_12,0,1,100
Cmix,L,mineral,YC13_16,False,0,999,0,999,DISTID1,Cmix,L,mineral,YC13_16,0,1,100
Cmix,L,mineral,YC17_20,False,0,999,0,999,DISTID1,Cmix,L,mineral,YC17_20,0,1,100
Cmix,L,mineral,YC20_24,False,0,999,0,999,DISTID1,Cmix,L,mineral,YC20_24,0,1,100
Cmix,L,mineral,YC24_30,False,0,999,0,999,DISTID1,Cmix,L,mineral,YC24_30,0,1,100
Cmix,L,peat,YC6,False,0,999,0,999,DISTID1,Cmix,L,peat,YC6,0,1,100
Cmix,L,peat,YC10,False,0,999,0,999,DISTID1,Cmix,L,peat,YC10,0,1,100
Cmix,L,peat,YC12_20,False,0,999,0,999,DISTID1,Cmix,L,peat,YC12_20,0,1,100
Cmix,L,peat,YC4_12,False,0,999,0,999,DISTID1,Cmix,L,peat,YC4_12,0,1,100
Cmix,L,peat,YC13_16,False,0,999,0,999,DISTID1,Cmix,L,peat,YC13_16,0,1,100
Cmix,L,peat,YC17_20,False,0,999,0,999,DISTID1,Cmix,L,peat,YC17_20,0,1,100
Cmix,L,peat,YC20_24,False,0,999,0,999,DISTID1,Cmix,L,peat,YC20_24,0,1,100
Cmix,L,peat,YC24_30,False,0,999,0,999,DISTID1,Cmix,L,peat,YC24_30,0,1,100
