Classifier1,Classifier2,Classifier3,Classifier4,UsingID,Age,Area,Delay,UNFCCCLC,HistDist,LastDist
Sitka,L,mineral,YC4_12,False,10,974.2344092560936,0,0,DISTID3,DISTID3
Sitka,L,mineral,YC4_12,False,20,974.2344092560936,0,0,DISTID3,DISTID3
Sitka,L,mineral,YC4_12,False,30,1530.9397859738615,0,0,DISTID3,DISTID3
Sitka,L,mineral,YC4_12,False,40,695.8817208972097,0,0,DISTID3,DISTID3
Sitka,L,mineral,YC4_12,False,50,313.14677440374464,0,0,DISTID3,DISTID3
Sitka,L,mineral,YC4_12,False,51,452.32311858318707,0,0,DISTID3,DISTID3
Sitka,L,mineral,YC13_16,False,10,684.597152450228,0,0,DISTID3,DISTID3
Sitka,L,mineral,YC13_16,False,20,684.597152450228,0,0,DISTID3,DISTID3
Sitka,L,mineral,YC13_16,False,30,1075.7955252789295,0,0,DISTID3,DISTID3
Sitka,L,mineral,YC13_16,False,40,488.9979660358771,0,0,DISTID3,DISTID3
Sitka,L,mineral,YC13_16,False,50,220.04908471614488,0,0,DISTID3,DISTID3
Sitka,L,mineral,YC13_16,False,51,317.8486779233206,0,0,DISTID3,DISTID3
Sitka,L,mineral,YC17_20,False,10,526.6131941924831,0,0,DISTID3,DISTID3
Sitka,L,mineral,YC17_20,False,20,526.6131941924831,0,0,DISTID3,DISTID3
Sitka,L,mineral,YC17_20,False,30,827.5350194453305,0,0,DISTID3,DISTID3
Sitka,L,mineral,YC17_20,False,40,376.1522815660593,0,0,DISTID3,DISTID3
Sitka,L,mineral,YC17_20,False,50,169.26852670472684,0,0,DISTID3,DISTID3
Sitka,L,mineral,YC17_20,False,51,244.49898301793897,0,0,DISTID3,DISTID3
Sitka,L,mineral,YC20_24,False,10,447.6212150636106,0,0,DISTID3,DISTID3
Sitka,L,mineral,YC20_24,False,20,447.6212150636106,0,0,DISTID3,DISTID3
Sitka,L,mineral,YC20_24,False,30,703.4047665285309,0,0,DISTID3,DISTID3
Sitka,L,mineral,YC20_24,False,40,319.7294393311504,0,0,DISTID3,DISTID3
Sitka,L,mineral,YC20_24,False,50,143.8782476990178,0,0,DISTID3,DISTID3
Sitka,L,mineral,YC20_24,False,51,207.82413556524813,0,0,DISTID3,DISTID3
Sitka,L,peat,YC4_12,False,10,461.9984892853989,0,0,DISTID3,DISTID3
Sitka,L,peat,YC4_12,False,20,461.9984892853989,0,0,DISTID3,DISTID3
Sitka,L,peat,YC4_12,False,30,725.9976260199126,0,0,DISTID3,DISTID3
Sitka,L,peat,YC4_12,False,40,329.99892091814206,0,0,DISTID3,DISTID3
Sitka,L,peat,YC4_12,False,50,148.49951441316406,0,0,DISTID3,DISTID3
Sitka,L,peat,YC4_12,False,51,214.4992985967927,0,0,DISTID3,DISTID3
Sitka,L,peat,YC13_16,False,10,324.64758706541545,0,0,DISTID3,DISTID3
Sitka,L,peat,YC13_16,False,20,324.64758706541545,0,0,DISTID3,DISTID3
Sitka,L,peat,YC13_16,False,30,510.1604939599386,0,0,DISTID3,DISTID3
Sitka,L,peat,YC13_16,False,40,231.8911336181539,0,0,DISTID3,DISTID3
Sitka,L,peat,YC13_16,False,50,104.35101012816935,0,0,DISTID3,DISTID3
Sitka,L,peat,YC13_16,False,51,150.7292368518003,0,0,DISTID3,DISTID3
Sitka,L,peat,YC17_20,False,10,249.72891312724266,0,0,DISTID3,DISTID3
Sitka,L,peat,YC17_20,False,20,249.72891312724266,0,0,DISTID3,DISTID3
Sitka,L,peat,YC17_20,False,30,392.43114919995276,0,0,DISTID3,DISTID3
Sitka,L,peat,YC17_20,False,40,178.37779509088762,0,0,DISTID3,DISTID3
Sitka,L,peat,YC17_20,False,50,80.2700077908995,0,0,DISTID3,DISTID3
Sitka,L,peat,YC17_20,False,51,115.94556680907715,0,0,DISTID3,DISTID3
Sitka,L,peat,YC20_24,False,10,212.26957615815627,0,0,DISTID3,DISTID3
Sitka,L,peat,YC20_24,False,20,212.26957615815627,0,0,DISTID3,DISTID3
Sitka,L,peat,YC20_24,False,30,333.56647681995986,0,0,DISTID3,DISTID3
Sitka,L,peat,YC20_24,False,40,151.62112582725447,0,0,DISTID3,DISTID3
Sitka,L,peat,YC20_24,False,50,68.22950662226458,0,0,DISTID3,DISTID3
Sitka,L,peat,YC20_24,False,51,98.55373178771558,0,0,DISTID3,DISTID3
SGB,L,mineral,YC6,False,10,1430.919346611527,0,0,DISTID3,DISTID3
SGB,L,mineral,YC6,False,20,1430.919346611527,0,0,DISTID3,DISTID3
SGB,L,mineral,YC6,False,30,2248.5875446752566,0,0,DISTID3,DISTID3
SGB,L,mineral,YC6,False,40,1022.0852475796621,0,0,DISTID3,DISTID3
SGB,L,mineral,YC6,False,50,459.93836141084836,0,0,DISTID3,DISTID3
SGB,L,mineral,YC6,False,51,664.3554109267815,0,0,DISTID3,DISTID3
SGB,L,peat,YC6,False,10,158.83512486343278,0,0,DISTID3,DISTID3
SGB,L,peat,YC6,False,20,158.83512486343278,0,0,DISTID3,DISTID3
SGB,L,peat,YC6,False,30,249.59805335682293,0,0,DISTID3,DISTID3
SGB,L,peat,YC6,False,40,113.4536606167377,0,0,DISTID3,DISTID3
SGB,L,peat,YC6,False,50,51.054147277532,0,0,DISTID3,DISTID3
SGB,L,peat,YC6,False,51,73.74487940087963,0,0,DISTID3,DISTID3
CBmix,L,mineral,YC10,False,10,4315.854599163333,0,0,DISTID3,DISTID3
CBmix,L,mineral,YC10,False,20,4315.854599163333,0,0,DISTID3,DISTID3
CBmix,L,mineral,YC10,False,30,6782.057227256666,0,0,DISTID3,DISTID3
CBmix,L,mineral,YC10,False,40,3082.753285116666,0,0,DISTID3,DISTID3
CBmix,L,mineral,YC10,False,50,1387.238978302501,0,0,DISTID3,DISTID3
CBmix,L,mineral,YC10,False,51,2003.7896353258363,0,0,DISTID3,DISTID3
CBmix,L,peat,YC10,False,10,1503.8000688914215,0,0,DISTID3,DISTID3
