Classifier1,Classifier2,Classifier3,UsingID,Age,Area,Delay,UNFCCCLC,HistDist,LastDist
B,Sitka,YC17_20,TRUE,AGEID3,7272,0,0,DISTID3,DISTID1
B,Sitka,YC17_20,TRUE,AGEID4,5456,0,0,DISTID3,DISTID1
B,Sitka,YC17_20,TRUE,AGEID5,3636,0,0,DISTID3,DISTID1
B,Sitka,YC17_20,TRUE,AGEID6,10180,0,0,DISTID3,DISTID1
B,Sitka,YC17_20,TRUE,AGEID7,3636,0,0,DISTID3,DISTID1
B,Sitka,YC17_20,TRUE,AGEID8,4000,0,0,DISTID3,DISTID1
B,Sitka,YC17_20,TRUE,AGEID9,4364,0,0,DISTID3,DISTID1
C,Sitka,YC20_24,TRUE,AGEID0,1944,0,0,DISTID3,DISTID1
C,Sitka,YC20_24,TRUE,AGEID1,2608,0,0,DISTID3,DISTID1
C,Sitka,YC20_24,TRUE,AGEID10,364,0,0,DISTID3,DISTID1
C,Sitka,YC20_24,TRUE,AGEID2,5456,0,0,DISTID3,DISTID1
C,Sitka,YC20_24,TRUE,AGEID3,7636,0,0,DISTID3,DISTID1
C,Sitka,YC20_24,TRUE,AGEID4,11272,0,0,DISTID3,DISTID1
C,Sitka,YC20_24,TRUE,AGEID5,11272,0,0,DISTID3,DISTID1
C,Sitka,YC20_24,TRUE,AGEID6,18544,0,0,DISTID3,DISTID1
C,Sitka,YC20_24,TRUE,AGEID7,3636,0,0,DISTID3,DISTID1
C,Sitka,YC20_24,TRUE,AGEID8,2180,0,0,DISTID3,DISTID1
C,Sitka,YC20_24,TRUE,AGEID9,728,0,0,DISTID3,DISTID1
D,Sitka,YC24_30,TRUE,AGEID0,404,0,0,DISTID3,DISTID1
D,Sitka,YC24_30,TRUE,AGEID1,1880,0,0,DISTID3,DISTID1
D,Sitka,YC24_30,TRUE,AGEID12,364,0,0,DISTID3,DISTID1
D,Sitka,YC24_30,TRUE,AGEID2,3272,0,0,DISTID3,DISTID1
D,Sitka,YC24_30,TRUE,AGEID3,3636,0,0,DISTID3,DISTID1
D,Sitka,YC24_30,TRUE,AGEID4,1092,0,0,DISTID3,DISTID1
D,Sitka,YC24_30,TRUE,AGEID5,1820,0,0,DISTID3,DISTID1
D,Sitka,YC24_30,TRUE,AGEID6,1820,0,0,DISTID3,DISTID1
D,Sitka,YC24_30,TRUE,AGEID7,364,0,0,DISTID3,DISTID1
E,CBmix,YC10,TRUE,AGEID0,512,0,0,DISTID3,DISTID1
E,CBmix,YC10,TRUE,AGEID1,1152,0,0,DISTID3,DISTID1
E,CBmix,YC10,TRUE,AGEID10,1092,0,0,DISTID3,DISTID1
E,CBmix,YC10,TRUE,AGEID11,1456,0,0,DISTID3,DISTID1
E,CBmix,YC10,TRUE,AGEID12,1456,0,0,DISTID3,DISTID1
E,CBmix,YC10,TRUE,AGEID14,728,0,0,DISTID3,DISTID1
E,CBmix,YC10,TRUE,AGEID18,364,0,0,DISTID3,DISTID1
E,CBmix,YC10,TRUE,AGEID2,1092,0,0,DISTID3,DISTID1
E,CBmix,YC10,TRUE,AGEID20,1092,0,0,DISTID3,DISTID1
E,CBmix,YC10,TRUE,AGEID3,2180,0,0,DISTID3,DISTID1
E,CBmix,YC10,TRUE,AGEID4,2908,0,0,DISTID3,DISTID1
E,CBmix,YC10,TRUE,AGEID5,728,0,0,DISTID3,DISTID1
E,CBmix,YC10,TRUE,AGEID6,2180,0,0,DISTID3,DISTID1
E,CBmix,YC10,TRUE,AGEID7,728,0,0,DISTID3,DISTID1
E,CBmix,YC10,TRUE,AGEID8,1456,0,0,DISTID3,DISTID1
E,CBmix,YC10,TRUE,AGEID9,728,0,0,DISTID3,DISTID1
E,FGB,YC6,TRUE,AGEID0,636,0,0,DISTID3,DISTID1
E,FGB,YC6,TRUE,AGEID1,3332,0,0,DISTID3,DISTID1
E,FGB,YC6,TRUE,AGEID10,5820,0,0,DISTID3,DISTID1
E,FGB,YC6,TRUE,AGEID11,2544,0,0,DISTID3,DISTID1
E,FGB,YC6,TRUE,AGEID12,11636,0,0,DISTID3,DISTID1
E,FGB,YC6,TRUE,AGEID14,3636,0,0,DISTID3,DISTID1
E,FGB,YC6,TRUE,AGEID16,4364,0,0,DISTID3,DISTID1
E,FGB,YC6,TRUE,AGEID18,3272,0,0,DISTID3,DISTID1
E,FGB,YC6,TRUE,AGEID2,6908,0,0,DISTID3,DISTID1
E,FGB,YC6,TRUE,AGEID20,4364,0,0,DISTID3,DISTID1
E,FGB,YC6,TRUE,AGEID3,6544,0,0,DISTID3,DISTID1
E,FGB,YC6,TRUE,AGEID4,9456,0,0,DISTID3,DISTID1
E,FGB,YC6,TRUE,AGEID5,4000,0,0,DISTID3,DISTID1
E,FGB,YC6,TRUE,AGEID6,8364,0,0,DISTID3,DISTID1
E,FGB,YC6,TRUE,AGEID7,8000,0,0,DISTID3,DISTID1
E,FGB,YC6,TRUE,AGEID8,7272,0,0,DISTID3,DISTID1
E,FGB,YC6,TRUE,AGEID9,4728,0,0,DISTID3,DISTID1
E,SGB,YC6,TRUE,AGEID0,908,0,0,DISTID3,DISTID1
E,SGB,YC6,TRUE,AGEID1,1152,0,0,DISTID3,DISTID1
E,SGB,YC6,TRUE,AGEID10,364,0,0,DISTID3,DISTID1
E,SGB,YC6,TRUE,AGEID11,364,0,0,DISTID3,DISTID1
E,SGB,YC6,TRUE,AGEID12,2908,0,0,DISTID3,DISTID1
E,SGB,YC6,TRUE,AGEID14,2180,0,0,DISTID3,DISTID1
E,SGB,YC6,TRUE,AGEID16,1092,0,0,DISTID3,DISTID1
E,SGB,YC6,TRUE,AGEID18,728,0,0,DISTID3,DISTID1
E,SGB,YC6,TRUE,AGEID2,364,0,0,DISTID3,DISTID1
E,SGB,YC6,TRUE,AGEID20,7636,0,0,DISTID3,DISTID1
E,SGB,YC6,TRUE,AGEID3,728,0,0,DISTID3,DISTID1
E,SGB,YC6,TRUE,AGEID5,728,0,0,DISTID3,DISTID1
E,SGB,YC6,TRUE,AGEID6,364,0,0,DISTID3,DISTID1
E,SGB,YC6,TRUE,AGEID7,1092,0,0,DISTID3,DISTID1
E,SGB,YC6,TRUE,AGEID8,364,0,0,DISTID3,DISTID1
E,SGB,YC6,TRUE,AGEID9,364,0,0,DISTID3,DISTID1
E,Cmix,YC10,TRUE,AGEID0,500,0,0,DISTID3,DISTID1
E,Cmix,YC10,TRUE,AGEID1,1152,0,0,DISTID3,DISTID1
E,Cmix,YC10,TRUE,AGEID11,1092,0,0,DISTID3,DISTID1
E,Cmix,YC10,TRUE,AGEID12,728,0,0,DISTID3,DISTID1
E,Cmix,YC10,TRUE,AGEID18,364,0,0,DISTID3,DISTID1
E,Cmix,YC10,TRUE,AGEID2,1456,0,0,DISTID3,DISTID1
E,Cmix,YC10,TRUE,AGEID3,2180,0,0,DISTID3,DISTID1
E,Cmix,YC10,TRUE,AGEID4,4364,0,0,DISTID3,DISTID1
E,Cmix,YC10,TRUE,AGEID5,1092,0,0,DISTID3,DISTID1
E,Cmix,YC10,TRUE,AGEID6,4000,0,0,DISTID3,DISTID1
E,Cmix,YC10,TRUE,AGEID7,3272,0,0,DISTID3,DISTID1
E,Cmix,YC10,TRUE,AGEID8,728,0,0,DISTID3,DISTID1
E,Cmix,YC10,TRUE,AGEID9,1092,0,0,DISTID3,DISTID1
