date,cash,transaction_cost,market_value,total_value
2023-02-16,5996235.1618,0.0,4528800.0,10525035.1618
2023-02-17,5996235.1618,0.0,4472190.0,10468425.1618
2023-02-20,5996235.1618,0.0,4711950.0,10708185.1618
2023-02-21,5996235.1618,0.0,4695300.0,10691535.1618
2023-02-22,5996235.1618,0.0,4668660.0,10664895.1618
2023-02-23,5996235.1618,0.0,4678650.0,10674885.1618
2023-02-24,5996235.1618,0.0,4615380.0,10611615.1618
2023-02-27,5996235.1618,0.0,4558770.0,10555005.1618
2023-02-28,5996235.1618,0.0,4588740.0,10584975.1618
2023-03-01,5996235.1618,0.0,4718610.0,10714845.1618
2023-03-02,5996235.1618,0.0,4741920.0,10738155.1618
2023-03-03,5996235.1618,0.0,4758570.0,10754805.1618
2023-03-06,5996235.1618,0.0,4612050.0,10608285.1618
2023-03-07,5996235.1618,0.0,4558770.0,10555005.1618
2023-03-08,5996235.1618,0.0,4505490.0,10501725.1618
2023-03-09,5996235.1618,0.0,4395600.0,10391835.1618
2023-03-10,5996235.1618,0.0,4375620.0,10371855.1618
2023-03-13,5996235.1618,0.0,4345650.0,10341885.1618
2023-03-14,5996235.1618,0.0,4285710.0,10281945.1618
2023-03-15,5996235.1618,0.0,4345650.0,10341885.1618
2023-03-16,5996235.1618,0.0,4269060.0,10265295.1618
2023-03-17,5996235.1618,0.0,4245750.0,10241985.1618
2023-03-20,5996235.1618,0.0,4185810.0,10182045.1618
2023-03-21,5996235.1618,0.0,4229100.0,10225335.1618
2023-03-22,5996235.1618,0.0,4259070.0,10255305.1618
2023-03-23,5996235.1618,0.0,4295700.0,10291935.1618
2023-03-24,5996235.1618,0.0,4269060.0,10265295.1618
2023-03-27,5996235.1618,0.0,4195800.0,10192035.1618
2023-03-28,5996235.1618,0.0,4209120.0,10205355.1618
2023-03-29,5996235.1618,0.0,4172490.0,10168725.1618
2023-03-30,5996235.1618,0.0,4222440.0,10218675.1618
2023-03-31,5996235.1618,0.0,4172490.0,10168725.1618
2023-04-03,5996235.1618,0.0,4219110.0,10215345.1618
2023-04-04,5996235.1618,0.0,4212450.0,10208685.1618
2023-04-06,5996235.1618,0.0,4189140.0,10185375.1618
2023-04-07,5996235.1618,0.0,4202460.0,10198695.1618
2023-04-10,5996235.1618,0.0,4222440.0,10218675.1618
2023-04-11,5996235.1618,0.0,4175820.0,10172055.1618
2023-04-12,5996235.1618,0.0,4155840.0,10152075.1618
2023-04-13,5996235.1618,0.0,4182480.0,10178715.1618
2023-04-14,5996235.1618,0.0,4225770.0,10222005.1618
2023-04-17,5996235.1618,0.0,4305690.0,10301925.1618
2023-04-18,5996235.1618,0.0,4329000.0,10325235.1618
2023-04-19,5996235.1618,0.0,4279050.0,10275285.1618
2023-04-20,5996235.1618,0.0,4245750.0,10241985.1618
2023-04-21,5996235.1618,0.0,4162500.0,10158735.1618
2023-04-24,5996235.1618,0.0,4029300.0,10025535.1618
2023-04-25,5996235.1618,0.0,4089240.0,10085475.1618
2023-04-26,5996235.1618,0.0,4035960.0,10032195.1618
2023-04-27,5996235.1618,0.0,4082580.0,10078815.1618
2023-04-28,5996235.1618,0.0,4179150.0,10175385.1618
2023-05-04,5996235.1618,0.0,4239090.0,10235325.1618
2023-05-05,5996235.1618,0.0,4299030.0,10295265.1618
2023-05-08,5996235.1618,0.0,4435560.0,10431795.1618
2023-05-09,5996235.1618,0.0,4382280.0,10378515.1618
2023-05-10,5996235.1618,0.0,4275720.0,10271955.1618
2023-05-11,5996235.1618,0.0,4279050.0,10275285.1618
2023-05-12,5996235.1618,0.0,4202460.0,10198695.1618
2023-05-15,5996235.1618,0.0,4272390.0,10268625.1618
2023-05-16,5996235.1618,0.0,4202460.0,10198695.1618
2023-05-17,5996235.1618,0.0,4159170.0,10155405.1618
2023-05-18,5996235.1618,0.0,4159170.0,10155405.1618
2023-05-19,5996235.1618,0.0,4109220.0,10105455.1618
2023-05-22,5996235.1618,0.0,4122540.0,10118775.1618
2023-05-23,5996235.1618,0.0,4065930.0,10062165.1618
2023-05-24,5996235.1618,0.0,3999330.0,9995565.1618
2023-05-25,5996235.1618,0.0,3972690.0,9968925.1618
2023-05-26,5996235.1618,0.0,4029300.0,10025535.1618
2023-05-29,5996235.1618,0.0,3989340.0,9985575.1618
2023-05-30,5996235.1618,0.0,3952710.0,9948945.1618
2023-05-31,5996235.1618,0.0,3862800.0,9859035.1618
2023-06-01,5996235.1618,0.0,3859470.0,9855705.1618
2023-06-02,5996235.1618,0.0,3972690.0,9968925.1618
2023-06-05,5996235.1618,0.0,3966030.0,9962265.1618
2023-06-06,5996235.1618,0.0,3942720.0,9938955.1618
2023-06-07,5996235.1618,0.0,3976020.0,9972255.1618
2023-06-08,5996235.1618,0.0,4035960.0,10032195.1618
2023-06-09,5996235.1618,0.0,3956040.0,9952275.1618
2023-06-12,5996235.1618,0.0,3926070.0,9922305.1618
2023-06-13,5996235.1618,0.0,3919410.0,9915645.1618
2023-06-14,6091140.1618,0.0,3819510.0,9910650.1618
2023-06-15,6091140.1618,0.0,3866130.0,9957270.1618
2023-06-16,6091140.1618,0.0,3872790.0,9963930.1618
2023-06-19,6091140.1618,0.0,3812850.0,9903990.1618
2023-06-20,6091140.1618,0.0,3782880.0,9874020.1618
2023-06-21,6091140.1618,0.0,3779550.0,9870690.1618
2023-06-26,6091140.1618,0.0,3722940.0,9814080.1618
2023-06-27,6091140.1618,0.0,3756240.0,9847380.1618
2023-06-28,6091140.1618,0.0,3762900.0,9854040.1618
2023-06-29,6091140.1618,0.0,3722940.0,9814080.1618
2023-06-30,6091140.1618,0.0,3739590.0,9830730.1618
2023-07-03,6091140.1618,0.0,3826170.0,9917310.1618
2023-07-04,6091140.1618,0.0,3796200.0,9887340.1618
2023-07-05,6091140.1618,0.0,3776220.0,9867360.1618
2023-07-06,6091140.1618,0.0,3742920.0,9834060.1618
2023-07-07,6091140.1618,0.0,3729600.0,9820740.1618
2023-07-10,6091140.1618,0.0,3729600.0,9820740.1618
2023-07-11,6091140.1618,0.0,3732930.0,9824070.1618
2023-07-12,6091140.1618,0.0,3742920.0,9834060.1618
2023-07-13,6091140.1618,0.0,3806190.0,9897330.1618
2023-07-14,6091140.1618,0.0,3816180.0,9907320.1618
2023-07-17,6091140.1618,0.0,3766230.0,9857370.1618
2023-07-18,6091140.1618,0.0,3746250.0,9837390.1618
2023-07-19,6091140.1618,0.0,3766230.0,9857370.1618
2023-07-20,6091140.1618,0.0,3769560.0,9860700.1618
2023-07-21,6091140.1618,0.0,3776220.0,9867360.1618
2023-07-24,6091140.1618,0.0,3749580.0,9840720.1618
2023-07-25,6091140.1618,0.0,3902760.0,9993900.1618
2023-07-26,6091140.1618,0.0,3886110.0,9977250.1618
2023-07-27,6091140.1618,0.0,3912750.0,10003890.1618
2023-07-28,6091140.1618,0.0,4082580.0,10173720.1618
2023-07-31,6091140.1618,0.0,4102560.0,10193700.1618
2023-08-01,6091140.1618,0.0,4049280.0,10140420.1618
2023-08-02,6091140.1618,0.0,4005990.0,10097130.1618
2023-08-03,6091140.1618,0.0,4105890.0,10197030.1618
2023-08-04,6091140.1618,0.0,4095900.0,10187040.1618
2023-08-07,6091140.1618,0.0,4049280.0,10140420.1618
2023-08-08,6091140.1618,0.0,4029300.0,10120440.1618
2023-08-09,6091140.1618,0.0,4052610.0,10143750.1618
2023-08-10,6091140.1618,0.0,4049280.0,10140420.1618
2023-08-11,6091140.1618,0.0,3959370.0,10050510.1618
2023-08-14,6091140.1618,0.0,3886110.0,9977250.1618
2023-08-15,6091140.1618,0.0,3906090.0,9997230.1618
2023-08-16,6091140.1618,0.0,3906090.0,9997230.1618
2023-08-17,6091140.1618,0.0,3852810.0,9943950.1618
2023-08-18,6091140.1618,0.0,3849480.0,9940620.1618
2023-08-21,6091140.1618,0.0,3769560.0,9860700.1618
2023-08-22,6091140.1618,0.0,3786210.0,9877350.1618
2023-08-23,6091140.1618,0.0,3746250.0,9837390.1618
2023-08-24,6091140.1618,0.0,3706290.0,9797430.1618
2023-08-25,6091140.1618,0.0,3739590.0,9830730.1618
2023-08-28,6091140.1618,0.0,3836160.0,9927300.1618
2023-08-29,6091140.1618,0.0,3766230.0,9857370.1618
2023-08-30,6091140.1618,0.0,3706290.0,9797430.1618
2023-08-31,6091140.1618,0.0,3706290.0,9797430.1618
2023-09-01,6091140.1618,0.0,3769560.0,9860700.1618
2023-09-04,6091140.1618,0.0,3849480.0,9940620.1618
2023-09-05,6091140.1618,0.0,3792870.0,9884010.1618
2023-09-06,6091140.1618,0.0,3806190.0,9897330.1618
2023-09-07,6091140.1618,0.0,3772890.0,9864030.1618
2023-09-08,6091140.1618,0.0,3752910.0,9844050.1618
2023-09-11,6091140.1618,0.0,3776220.0,9867360.1618
2023-09-12,6091140.1618,0.0,3756240.0,9847380.1618
2023-09-13,6091140.1618,0.0,3746250.0,9837390.1618
2023-09-14,6091140.1618,0.0,3759570.0,9850710.1618
2023-09-15,6091140.1618,0.0,3736260.0,9827400.1618
2023-09-18,6091140.1618,0.0,3739590.0,9830730.1618
2023-09-19,6091140.1618,0.0,3732930.0,9824070.1618
2023-09-20,6091140.1618,0.0,3712950.0,9804090.1618
2023-09-21,6091140.1618,0.0,3679650.0,9770790.1618
2023-09-22,6091140.1618,0.0,3742920.0,9834060.1618
2023-09-25,6091140.1618,0.0,3736260.0,9827400.1618
2023-09-26,6091140.1618,0.0,3716280.0,9807420.1618
2023-09-27,6091140.1618,0.0,3719610.0,9810750.1618
2023-09-28,6091140.1618,0.0,3729600.0,9820740.1618
2023-10-09,6091140.1618,0.0,3699630.0,9790770.1618
2023-10-10,6091140.1618,0.0,3669660.0,9760800.1618
2023-10-11,6091140.1618,0.0,3656340.0,9747480.1618
2023-10-12,6091140.1618,0.0,3699630.0,9790770.1618
2023-10-13,6091140.1618,0.0,3663000.0,9754140.1618
2023-10-16,6091140.1618,0.0,3666330.0,9757470.1618
2023-10-17,6091140.1618,0.0,3669660.0,9760800.1618
2023-10-18,6091140.1618,0.0,3646350.0,9737490.1618
2023-10-19,6091140.1618,0.0,3529800.0,9620940.1618
2023-10-20,6091140.1618,0.0,3529800.0,9620940.1618
2023-10-23,6091140.1618,0.0,3496500.0,9587640.1618
2023-10-24,6091140.1618,0.0,3513150.0,9604290.1618
2023-10-25,6091140.1618,0.0,3456540.0,9547680.1618
